TransactionID,TransactionAmount,TransactionDate,MerchantCategory,TransactionLocation,UserAge,UserAccountAge,IsFraud,CardType,TransactionMethod
247,214.66,2024-01-11 06:00:00,Electronics,Houston,45,71,0,Credit,In-Person
1423,21.74,2024-02-29 06:00:00,Online,New York,39,26,1,Credit,In-Person
1409,293.09,2024-02-28 16:00:00,Online,New York,44,70,1,Credit,Online
1154,340.39,2024-02-18 01:00:00,Gas,Chicago,35,83,1,Credit,Online
385,367.8,2024-01-17 00:00:00,Gas,Chicago,63,82,0,Debit,In-Person
1323,436.02,2024-02-25 02:00:00,Online,Los Angeles,54,58,1,Debit,Online
855,103.36,2024-02-05 14:00:00,Grocery,New York,42,9,1,Debit,In-Person
220,424.76,2024-01-10 03:00:00,Online,New York,69,24,0,Credit,In-Person
642,161.72,2024-01-27 17:00:00,Online,Chicago,64,116,0,Debit,In-Person
2,475.41,2024-01-01 01:00:00,Clothing,Houston,27,58,0,Credit,In-Person
113,464.92,2024-01-05 16:00:00,Electronics,Los Angeles,60,101,0,Credit,Online
699,78.03,2024-01-30 02:00:00,Online,Chicago,19,18,0,Credit,Online
1432,258.28,2024-02-29 15:00:00,Gas,Los Angeles,48,52,1,Credit,In-Person
952,332.85,2024-02-09 15:00:00,Grocery,Chicago,67,73,1,Debit,In-Person
1318,366.06,2024-02-24 21:00:00,Clothing,Houston,22,20,1,Debit,Online
1292,67.23,2024-02-23 19:00:00,Online,Houston,31,10,1,Credit,Online
1354,362.9,2024-02-26 09:00:00,Grocery,Los Angeles,59,116,1,Debit,Online
442,493.33,2024-01-19 09:00:00,Clothing,Phoenix,52,62,0,Credit,In-Person
1137,425.75,2024-02-17 08:00:00,Gas,Phoenix,61,7,1,Debit,In-Person
1257,101.06,2024-02-22 08:00:00,Clothing,Chicago,53,17,1,Debit,In-Person
664,119.38,2024-01-28 15:00:00,Gas,Los Angeles,35,71,0,Credit,Online
1373,427.34,2024-02-27 04:00:00,Clothing,New York,34,65,1,Debit,In-Person
1258,246.31,2024-02-22 09:00:00,Clothing,Houston,25,45,1,Credit,Online
1332,359.88,2024-02-25 11:00:00,Electronics,Phoenix,39,38,1,Debit,Online
318,87.47,2024-01-14 05:00:00,Electronics,Chicago,19,96,0,Debit,Online
649,394.8,2024-01-28 00:00:00,Grocery,New York,63,110,0,Credit,In-Person
710,341.07,2024-01-30 13:00:00,Gas,Chicago,54,45,0,Debit,In-Person
1283,280.26,2024-02-23 10:00:00,Grocery,Los Angeles,48,18,1,Debit,Online
973,366.55,2024-02-10 12:00:00,Gas,Los Angeles,45,4,1,Credit,In-Person
628,373.99,2024-01-27 03:00:00,Online,Houston,41,53,0,Debit,Online
633,256.33,2024-01-27 08:00:00,Online,New York,60,90,0,Credit,In-Person
1307,357.33,2024-02-24 10:00:00,Online,Los Angeles,19,94,1,Credit,Online
1249,460.5,2024-02-22 00:00:00,Clothing,New York,31,57,1,Debit,Online
1462,325.97,2024-03-01 21:00:00,Electronics,Chicago,61,63,1,Debit,In-Person
1255,343.1,2024-02-22 06:00:00,Gas,Chicago,32,71,1,Credit,Online
1384,129.81,2024-02-27 15:00:00,Gas,Phoenix,59,84,1,Debit,In-Person
796,436.19,2024-02-03 03:00:00,Online,Chicago,61,118,1,Debit,Online
646,445.37,2024-01-27 21:00:00,Electronics,Chicago,34,99,0,Credit,Online
1013,472.09,2024-02-12 04:00:00,Grocery,Phoenix,42,109,1,Credit,In-Person
557,67.87,2024-01-24 04:00:00,Gas,New York,45,75,0,Debit,In-Person
682,129.69,2024-01-29 09:00:00,Grocery,New York,54,118,0,Credit,In-Person
578,463.37,2024-01-25 01:00:00,Gas,Los Angeles,20,15,0,Debit,Online
1110,77.79,2024-02-16 05:00:00,Online,Phoenix,37,34,1,Debit,Online
1267,196.85,2024-02-22 18:00:00,Gas,Houston,49,86,1,Debit,Online
1184,466.08,2024-02-19 07:00:00,Gas,Chicago,20,113,1,Debit,In-Person
525,419.33,2024-01-22 20:00:00,Gas,Houston,18,42,0,Credit,In-Person
1060,314.13,2024-02-14 03:00:00,Online,Houston,22,4,1,Debit,Online
541,477.07,2024-01-23 12:00:00,Online,Chicago,60,18,0,Debit,Online
1195,23.83,2024-02-19 18:00:00,Electronics,Los Angeles,68,90,1,Credit,Online
749,453.33,2024-02-01 04:00:00,Grocery,New York,32,88,0,Debit,In-Person
1387,386.96,2024-02-27 18:00:00,Grocery,New York,23,51,1,Debit,Online
485,292.57,2024-01-21 04:00:00,Clothing,New York,60,93,0,Debit,In-Person
96,247.4,2024-01-04 23:00:00,Clothing,Los Angeles,59,58,0,Debit,In-Person
1021,349.01,2024-02-12 12:00:00,Gas,Houston,51,10,1,Credit,In-Person
564,8.26,2024-01-24 11:00:00,Grocery,Phoenix,60,76,0,Credit,Online
1265,6.8,2024-02-22 16:00:00,Gas,New York,41,38,1,Debit,Online
743,374.06,2024-01-31 22:00:00,Gas,New York,40,73,0,Credit,In-Person
864,220.94,2024-02-05 23:00:00,Grocery,Los Angeles,64,40,1,Credit,In-Person
892,427.99,2024-02-07 03:00:00,Grocery,New York,36,56,1,Debit,Online
1039,33.61,2024-02-13 06:00:00,Online,New York,27,44,1,Debit,In-Person
207,51.63,2024-01-09 14:00:00,Online,New York,24,55,0,Debit,In-Person
393,186.64,2024-01-17 08:00:00,Clothing,New York,51,6,0,Credit,Online
795,10.04,2024-02-03 02:00:00,Clothing,Phoenix,54,87,1,Debit,Online
871,187.28,2024-02-06 06:00:00,Grocery,New York,36,33,1,Debit,In-Person
398,215.07,2024-01-17 13:00:00,Gas,Chicago,40,57,0,Credit,In-Person
767,381.47,2024-02-01 22:00:00,Clothing,Chicago,20,111,1,Debit,In-Person
1377,223.21,2024-02-27 08:00:00,Electronics,Houston,68,31,1,Credit,In-Person
1242,388.52,2024-02-21 17:00:00,Electronics,Phoenix,48,109,1,Credit,In-Person
1029,160.23,2024-02-12 20:00:00,Clothing,Chicago,23,112,1,Debit,In-Person
643,106.51,2024-01-27 18:00:00,Online,Phoenix,48,54,0,Debit,In-Person
613,314.32,2024-01-26 12:00:00,Online,Los Angeles,61,109,0,Credit,In-Person
961,42.32,2024-02-10 00:00:00,Electronics,Chicago,38,17,1,Credit,In-Person
726,421.07,2024-01-31 05:00:00,Online,Phoenix,59,112,0,Credit,Online
684,334.65,2024-01-29 11:00:00,Electronics,Phoenix,59,95,0,Credit,In-Person
99,13.68,2024-01-05 02:00:00,Electronics,Los Angeles,21,114,0,Credit,In-Person
805,212.64,2024-02-03 12:00:00,Online,Houston,67,79,1,Credit,Online
407,195.21,2024-01-17 22:00:00,Online,Los Angeles,45,85,0,Debit,Online
503,155.45,2024-01-21 22:00:00,Clothing,Houston,56,18,0,Credit,In-Person
1072,117.57,2024-02-14 15:00:00,Online,New York,27,23,1,Credit,Online
1057,383.83,2024-02-14 00:00:00,Grocery,Houston,32,14,1,Debit,In-Person
930,129.69,2024-02-08 17:00:00,Online,Phoenix,49,56,1,Debit,In-Person
780,320.93,2024-02-02 11:00:00,Electronics,Chicago,30,113,1,Debit,Online
201,321.37,2024-01-09 08:00:00,Grocery,Chicago,51,49,0,Credit,Online
135,471.51,2024-01-06 14:00:00,Grocery,Los Angeles,69,17,0,Credit,Online
1052,264.94,2024-02-13 19:00:00,Online,Los Angeles,26,72,1,Credit,In-Person
41,61.9,2024-01-02 16:00:00,Clothing,Phoenix,27,67,0,Debit,Online
1018,284.4,2024-02-12 09:00:00,Gas,Chicago,59,49,1,Debit,Online
231,397.61,2024-01-10 14:00:00,Clothing,New York,48,58,0,Debit,Online
379,407.42,2024-01-16 18:00:00,Electronics,Chicago,33,13,0,Credit,In-Person
289,143.98,2024-01-13 00:00:00,Clothing,Phoenix,59,20,0,Debit,Online
419,336.59,2024-01-18 10:00:00,Electronics,New York,23,85,0,Credit,Online
392,206.9,2024-01-17 07:00:00,Gas,Phoenix,61,98,0,Debit,In-Person
593,91.76,2024-01-25 16:00:00,Gas,Phoenix,55,40,0,Debit,Online
1163,168.22,2024-02-18 10:00:00,Gas,Houston,24,68,1,Credit,Online
1087,307.09,2024-02-15 06:00:00,Clothing,Houston,30,5,1,Debit,Online
648,339.87,2024-01-27 23:00:00,Online,Phoenix,65,98,0,Credit,Online
1153,349.04,2024-02-18 00:00:00,Gas,New York,25,77,1,Debit,Online
1368,454.61,2024-02-26 23:00:00,Clothing,Phoenix,66,91,1,Credit,In-Person
521,297.47,2024-01-22 16:00:00,Electronics,Houston,55,13,0,Debit,Online
65,141.19,2024-01-03 16:00:00,Electronics,Phoenix,69,10,0,Credit,Online
15,91.73,2024-01-01 14:00:00,Clothing,Houston,58,44,0,Debit,Online
1181,481.53,2024-02-19 04:00:00,Grocery,Phoenix,68,17,1,Debit,Online
1065,211.26,2024-02-14 08:00:00,Grocery,New York,64,28,1,Debit,Online
493,139.41,2024-01-21 12:00:00,Gas,Los Angeles,68,18,0,Debit,In-Person
380,141.65,2024-01-16 19:00:00,Grocery,Los Angeles,34,98,0,Debit,Online
188,278.05,2024-01-08 19:00:00,Online,Houston,49,49,0,Credit,In-Person
764,372.23,2024-02-01 19:00:00,Online,New York,30,90,1,Debit,In-Person
217,163.37,2024-01-10 00:00:00,Online,Chicago,48,46,0,Credit,Online
792,293.53,2024-02-02 23:00:00,Grocery,Phoenix,39,44,1,Credit,In-Person
1077,192.78,2024-02-14 20:00:00,Gas,Phoenix,65,68,1,Credit,In-Person
879,14.52,2024-02-06 14:00:00,Gas,Phoenix,41,36,1,Credit,Online
338,352.13,2024-01-15 01:00:00,Online,Phoenix,63,37,0,Debit,In-Person
720,365.7,2024-01-30 23:00:00,Clothing,Los Angeles,46,106,0,Credit,Online
296,261.6,2024-01-13 07:00:00,Clothing,New York,67,66,0,Debit,In-Person
1017,91.11,2024-02-12 08:00:00,Gas,Los Angeles,18,85,1,Debit,Online
1276,53.36,2024-02-23 03:00:00,Clothing,Chicago,61,52,1,Debit,In-Person
456,246.82,2024-01-19 23:00:00,Gas,Los Angeles,65,39,0,Debit,In-Person
1497,310.13,2024-03-03 08:00:00,Online,Los Angeles,58,31,1,Debit,Online
816,259.9,2024-02-03 23:00:00,Online,Houston,60,36,1,Credit,Online
270,147.5,2024-01-12 05:00:00,Electronics,Chicago,59,98,0,Credit,Online
996,46.7,2024-02-11 11:00:00,Electronics,Los Angeles,41,88,1,Credit,Online
202,42.99,2024-01-09 09:00:00,Gas,Houston,30,56,0,Debit,Online
162,316.52,2024-01-07 17:00:00,Electronics,Chicago,53,49,0,Debit,Online
730,82.66,2024-01-31 09:00:00,Gas,Phoenix,48,46,0,Credit,Online
402,451.37,2024-01-17 17:00:00,Online,Los Angeles,60,8,0,Debit,Online
703,168.97,2024-01-30 06:00:00,Online,Chicago,35,119,0,Credit,Online
1130,130.62,2024-02-17 01:00:00,Clothing,Phoenix,64,74,1,Debit,Online
566,295.37,2024-01-24 13:00:00,Clothing,New York,43,101,0,Debit,Online
1414,29.49,2024-02-28 21:00:00,Gas,Phoenix,66,5,1,Credit,Online
1022,149.38,2024-02-12 13:00:00,Gas,Phoenix,33,47,1,Debit,Online
1026,237.63,2024-02-12 17:00:00,Grocery,Houston,51,103,1,Credit,Online
1412,56.85,2024-02-28 19:00:00,Clothing,Chicago,18,3,1,Credit,In-Person
1105,497.46,2024-02-16 00:00:00,Grocery,New York,22,95,1,Debit,Online
206,5.59,2024-01-09 13:00:00,Clothing,Chicago,48,49,0,Debit,Online
35,482.85,2024-01-02 10:00:00,Clothing,Houston,50,80,0,Debit,In-Person
776,75.81,2024-02-02 07:00:00,Clothing,Chicago,62,30,1,Credit,In-Person
509,474.95,2024-01-22 04:00:00,Grocery,Los Angeles,28,53,0,Debit,In-Person
1476,334.13,2024-03-02 11:00:00,Clothing,Chicago,61,26,1,Credit,Online
1391,118.79,2024-02-27 22:00:00,Electronics,Houston,63,64,1,Debit,In-Person
92,356.91,2024-01-04 19:00:00,Online,Houston,60,64,0,Debit,Online
1364,316.15,2024-02-26 19:00:00,Grocery,Phoenix,66,95,1,Debit,In-Person
898,448.27,2024-02-07 09:00:00,Clothing,Chicago,52,54,1,Debit,Online
565,175.94,2024-01-24 12:00:00,Gas,Houston,64,2,0,Credit,Online
1370,119.53,2024-02-27 01:00:00,Clothing,New York,60,75,1,Credit,In-Person
777,115.4,2024-02-02 08:00:00,Gas,Phoenix,25,36,1,Debit,Online
242,477.01,2024-01-11 01:00:00,Clothing,Phoenix,29,78,0,Credit,Online
14,106.96,2024-01-01 13:00:00,Online,Los Angeles,34,79,0,Debit,In-Person
316,348.29,2024-01-14 03:00:00,Grocery,Chicago,37,104,0,Debit,Online
601,85.3,2024-01-26 00:00:00,Gas,New York,66,70,0,Debit,In-Person
388,89.54,2024-01-17 03:00:00,Clothing,New York,61,2,0,Debit,Online
1298,53.18,2024-02-24 01:00:00,Electronics,Los Angeles,39,87,1,Credit,Online
167,161.07,2024-01-07 22:00:00,Grocery,Phoenix,51,20,0,Credit,In-Person
841,7.53,2024-02-05 00:00:00,Grocery,Chicago,51,91,1,Debit,Online
21,306.31,2024-01-01 20:00:00,Electronics,Houston,52,109,0,Debit,In-Person
647,297.2,2024-01-27 22:00:00,Clothing,Houston,56,69,0,Credit,In-Person
1155,309.69,2024-02-18 02:00:00,Gas,Phoenix,45,21,1,Credit,Online
832,226.77,2024-02-04 15:00:00,Online,Houston,64,96,1,Debit,Online
1268,240.49,2024-02-22 19:00:00,Online,Los Angeles,49,84,1,Credit,Online
563,69.05,2024-01-24 10:00:00,Clothing,New York,45,86,0,Credit,In-Person
1461,197.54,2024-03-01 20:00:00,Online,Houston,33,118,1,Debit,In-Person
687,286.23,2024-01-29 14:00:00,Clothing,Houston,54,104,0,Debit,Online
958,24.44,2024-02-09 21:00:00,Gas,New York,26,62,1,Credit,Online
190,121.68,2024-01-08 21:00:00,Clothing,Phoenix,67,96,0,Credit,In-Person
976,131.87,2024-02-10 15:00:00,Grocery,Chicago,42,69,1,Credit,Online
700,241.09,2024-01-30 03:00:00,Grocery,Los Angeles,69,43,0,Credit,In-Person
511,307.09,2024-01-22 06:00:00,Online,Los Angeles,59,87,0,Debit,In-Person
1083,209.37,2024-02-15 02:00:00,Gas,Houston,54,57,1,Debit,In-Person
475,264.32,2024-01-20 18:00:00,Grocery,Chicago,62,106,0,Debit,Online
857,19.24,2024-02-05 16:00:00,Gas,Chicago,35,69,1,Credit,In-Person
748,272.23,2024-02-01 03:00:00,Clothing,Chicago,56,49,0,Debit,In-Person
253,425.72,2024-01-11 12:00:00,Grocery,Los Angeles,24,67,0,Debit,Online
22,70.61,2024-01-01 21:00:00,Clothing,Los Angeles,39,55,0,Debit,In-Person
1338,340.43,2024-02-25 17:00:00,Online,Houston,63,15,1,Credit,In-Person
460,60.29,2024-01-20 03:00:00,Electronics,New York,52,18,0,Debit,In-Person
1185,52.15,2024-02-19 08:00:00,Clothing,Phoenix,28,99,1,Debit,Online
277,399.35,2024-01-12 12:00:00,Online,Los Angeles,47,40,0,Credit,Online
956,192.19,2024-02-09 19:00:00,Electronics,Phoenix,23,2,1,Credit,Online
1216,111.16,2024-02-20 15:00:00,Gas,Houston,55,13,1,Credit,Online
386,401.94,2024-01-17 01:00:00,Grocery,Phoenix,49,69,0,Debit,In-Person
806,368.49,2024-02-03 13:00:00,Gas,Houston,29,17,1,Credit,Online
1438,352.64,2024-02-29 21:00:00,Grocery,Chicago,31,107,1,Debit,Online
344,217.49,2024-01-15 07:00:00,Electronics,Houston,51,17,0,Credit,Online
770,410.81,2024-02-02 01:00:00,Clothing,Chicago,37,27,1,Credit,Online
1333,115.0,2024-02-25 12:00:00,Online,New York,39,69,1,Credit,In-Person
131,209.29,2024-01-06 10:00:00,Gas,Houston,31,88,0,Debit,Online
872,136.1,2024-02-06 07:00:00,Gas,New York,52,13,1,Debit,In-Person
1124,404.95,2024-02-16 19:00:00,Clothing,Phoenix,28,114,1,Credit,In-Person
1397,216.01,2024-02-28 04:00:00,Electronics,New York,38,60,1,Credit,Online
88,319.14,2024-01-04 15:00:00,Gas,Chicago,43,62,0,Debit,Online
1483,272.7,2024-03-02 18:00:00,Clothing,Los Angeles,31,109,1,Credit,Online
331,178.63,2024-01-14 18:00:00,Clothing,Los Angeles,54,11,0,Credit,In-Person
1239,484.13,2024-02-21 14:00:00,Electronics,Phoenix,31,75,1,Debit,Online
467,143.57,2024-01-20 10:00:00,Gas,Chicago,37,48,0,Credit,In-Person
122,448.15,2024-01-06 01:00:00,Gas,New York,53,110,0,Credit,In-Person
1045,443.1,2024-02-13 12:00:00,Clothing,New York,26,36,1,Debit,In-Person
1096,89.09,2024-02-15 15:00:00,Grocery,New York,56,74,1,Credit,In-Person
1131,361.99,2024-02-17 02:00:00,Gas,New York,33,51,1,Debit,Online
1295,400.49,2024-02-23 22:00:00,Gas,Los Angeles,46,48,1,Credit,Online
861,387.99,2024-02-05 20:00:00,Clothing,Houston,27,95,1,Credit,In-Person
1460,329.78,2024-03-01 19:00:00,Electronics,Phoenix,38,115,1,Debit,In-Person
1127,44.41,2024-02-16 22:00:00,Electronics,New York,36,3,1,Debit,In-Person
